Time 	Distance	 Laps	 µ	FrictionForce
51,201	1,27887868881226	67,37500	0,43567	1,30701
51,301	1,28125143051147	67,50000	0,48033	1,44099
51,401	1,28362417221069	67,62500	0,46666	1,39997
51,501	1,28599679470062	67,75000	0,44824	1,34471
51,601	1,28836941719055	67,87500	0,47131	1,41392
51,701	1,29074215888977	68,00000	0,49294	1,47881
51,801	1,29345381259918	68,14285	0,49677	1,49032
51,901	1,29616546630859	68,28571	0,45426	1,36279
52,001	1,29887712001801	68,42857	0,45956	1,37868
52,101	1,30158865451813	68,57143	0,46704	1,40113
52,201	1,30430030822754	68,71429	0,45669	1,37008
52,301	1,30701196193695	68,85714	0,44815	1,34445
52,401	1,30972361564636	69,00000	0,49211	1,47634
52,501	1,31209635734558	69,12500	0,49121	1,47364
52,601	1,31446897983551	69,25000	0,48294	1,44883
52,701	1,31684172153473	69,37500	0,42731	1,28194
52,801	1,31921434402466	69,50000	0,47512	1,42536
52,901	1,32158708572388	69,62500	0,46457	1,39370
53,001	1,3239598274231	69,75000	0,45024	1,35072
53,101	1,32633244991302	69,87500	0,46017	1,38052
53,201	1,32870519161224	70,00000	0,48146	1,44438
53,301	1,33141684532166	70,14285	0,48337	1,45012
53,401	1,33412849903107	70,28571	0,45561	1,36683
53,501	1,33684015274048	70,42857	0,43617	1,30852
53,601	1,3395516872406	70,57143	0,46346	1,39038
53,701	1,34226334095001	70,71429	0,46413	1,39240
53,801	1,34497499465942	70,85714	0,44943	1,34828
53,901	1,34768664836884	71,00000	0,47668	1,43003
54,001	1,35005939006805	71,12500	0,48462	1,45387
54,101	1,35243201255798	71,25000	0,46813	1,40437
54,201	1,3548047542572	71,37500	0,42931	1,28793
54,301	1,35717749595642	71,50000	0,45718	1,37153
54,401	1,35955011844635	71,62500	0,46197	1,38591
54,501	1,36192286014557	71,75000	0,45500	1,36500
54,601	1,3642954826355	71,87500	0,45494	1,36482
54,701	1,36666822433472	72,00000	0,48160	1,44479
54,801	1,36904096603394	72,12500	0,47096	1,41288
54,901	1,37141358852386	72,25000	0,46182	1,38547
55,001	1,37378621101379	72,37500	0,42436	1,27309
55,101	1,37615895271301	72,50000	0,45450	1,36350
55,201	1,37853169441223	72,62500	0,46673	1,40019
55,301	1,38090431690216	72,75000	0,45213	1,35640
55,401	1,38327693939209	72,87500	0,46294	1,38882
55,501	1,38564968109131	73,00000	0,47490	1,42469
55,601	1,38836133480072	73,14286	0,46048	1,38144
55,701	1,39107298851013	73,28571	0,42945	1,28835
55,801	1,39378464221954	73,42857	0,44482	1,33446
55,901	1,39649617671967	73,57143	0,45969	1,37907
56,001	1,39920783042908	73,71429	0,45699	1,37097
56,101	1,40191948413849	73,85715	0,45342	1,36027
56,201	1,4046311378479	74,00000	0,47770	1,43310
56,301	1,40700387954712	74,12500	0,46606	1,39817
56,401	1,40937650203705	74,25000	0,44895	1,34684
56,501	1,41174924373627	74,37500	0,41799	1,25398
56,601	1,4141218662262	74,50000	0,44917	1,34750
56,701	1,41649460792542	74,62500	0,46884	1,40653
56,801	1,41886734962463	74,75000	0,45271	1,35813
56,901	1,42123997211456	74,87500	0,45648	1,36943
57,001	1,42361271381378	75,00000	0,47614	1,42842
57,101	1,42632436752319	75,14286	0,44968	1,34905
57,201	1,4290360212326	75,28571	0,43204	1,29613
57,301	1,43174767494202	75,42857	0,43235	1,29706
57,401	1,43445920944214	75,57143	0,44764	1,34293
57,501	1,43717086315155	75,71429	0,45912	1,37736
57,601	1,43988251686096	75,85715	0,45365	1,36095
57,701	1,44259417057037	76,00000	0,47263	1,41789
57,801	1,44496691226959	76,12500	0,46912	1,40737
57,901	1,44733953475952	76,25000	0,43282	1,29846
58,001	1,44971227645874	76,37500	0,42123	1,26370
58,101	1,45208501815796	76,50000	0,43230	1,29691
58,201	1,45445764064789	76,62500	0,46388	1,39164
58,301	1,45683038234711	76,75000	0,45657	1,36972
58,401	1,45920300483704	76,87500	0,45016	1,35047
58,501	1,46157574653625	77,00000	0,47794	1,43382
58,601	1,46394848823547	77,12500	0,44440	1,33319
58,701	1,4663211107254	77,25000	0,42778	1,28335
58,801	1,46869373321533	77,37500	0,42626	1,27879
58,901	1,47106647491455	77,50000	0,43625	1,30876
59,001	1,47343921661377	77,62500	0,46542	1,39626
59,101	1,4758118391037	77,75000	0,45472	1,36416
59,201	1,47818446159363	77,87500	0,46047	1,38140
59,301	1,48055720329285	78,00000	0,46370	1,39109
59,401	1,48326885700226	78,14286	0,43094	1,29283
59,501	1,48598051071167	78,28571	0,42032	1,26096
59,601	1,48869216442108	78,42857	0,42496	1,27488
59,701	1,4914036989212	78,57143	0,45989	1,37967
59,801	1,49411535263062	78,71429	0,45479	1,36438
59,901	1,49682700634003	78,85715	0,45394	1,36183
60,001	1,49953866004944	79,00000	0,47762	1,43287
60,101	1,50191140174866	79,12500	0,44456	1,33368
60,201	1,50428402423859	79,25000	0,42204	1,26613
60,301	1,50665676593781	79,37500	0,41897	1,25692
60,401	1,50902938842773	79,50000	0,43331	1,29994
60,501	1,51140213012695	79,62500	0,46683	1,40048
60,601	1,51377487182617	79,75000	0,45308	1,35923
60,701	1,5161474943161	79,87500	0,45520	1,36559
60,801	1,51852023601532	80,00000	0,47166	1,41497
60,901	1,52123188972473	80,14286	0,42735	1,28206
61,001	1,52394354343414	80,28571	0,41823	1,25470
61,101	1,52665519714355	80,42857	0,42707	1,28120
61,201	1,52936673164368	80,57143	0,44970	1,34911
61,301	1,53207838535309	80,71429	0,46080	1,38240
61,401	1,5347900390625	80,85715	0,45316	1,35949
61,501	1,53750169277191	81,00000	0,47279	1,41837
61,601	1,53987431526184	81,12500	0,45658	1,36974
61,701	1,54224705696106	81,25000	0,41678	1,25033
61,801	1,54461979866028	81,37500	0,42053	1,26159
61,901	1,54699242115021	81,50000	0,42588	1,27765
62,001	1,54936504364014	81,62500	0,46502	1,39505
62,101	1,55173778533936	81,75000	0,46165	1,38494
62,201	1,55411052703857	81,87500	0,45288	1,35864
62,301	1,5564831495285	82,00000	0,48022	1,44065
62,401	1,55885589122772	82,12500	0,43223	1,29668
62,501	1,56122851371765	82,25000	0,41399	1,24196
62,601	1,56360125541687	82,37500	0,42542	1,27625
62,701	1,56597399711609	82,50000	0,44241	1,32724
62,801	1,56834661960602	82,62500	0,46888	1,40665
62,901	1,57071936130524	82,75000	0,45887	1,37659
63,001	1,57309198379517	82,87500	0,46131	1,38393
63,101	1,57546472549438	83,00000	0,46382	1,39145
63,201	1,5781763792038	83,14285	0,41201	1,23604
63,301	1,58088803291321	83,28571	0,42229	1,26688
63,401	1,58359968662262	83,42857	0,42102	1,26305
63,501	1,58631122112274	83,57143	0,46127	1,38380
63,601	1,58902287483215	83,71429	0,45971	1,37912
63,701	1,59173452854156	83,85715	0,45694	1,37083
63,801	1,59444618225098	84,00000	0,47731	1,43192
63,901	1,5968189239502	84,12500	0,44357	1,33071
64,001	1,59919154644012	84,25000	0,41243	1,23728
64,101	1,60156428813934	84,37500	0,41695	1,25086
64,201	1,60393691062927	84,50000	0,43424	1,30273
64,301	1,60630965232849	84,62501	0,46729	1,40187
64,401	1,60868239402771	84,75000	0,45787	1,37361
64,501	1,61105501651764	84,87500	0,46225	1,38675
64,601	1,61342775821686	85,00000	0,46982	1,40946
64,701	1,61613941192627	85,14285	0,41561	1,24682
64,801	1,61885106563568	85,28572	0,41776	1,25327
64,901	1,62156271934509	85,42857	0,42318	1,26954
65,001	1,62427425384521	85,57143	0,44522	1,33567
65,101	1,62698590755463	85,71428	0,46247	1,38741
65,201	1,62969756126404	85,85713	0,45609	1,36827
65,301	1,63240921497345	86,00000	0,47684	1,43053
65,401	1,63478183746338	86,12500	0,45153	1,35459
65,501	1,6371545791626	86,25000	0,40973	1,22920
65,601	1,63952732086182	86,37500	0,42385	1,27155
65,701	1,64189994335175	86,49999	0,41459	1,24376
65,801	1,64427256584167	86,62500	0,46516	1,39549
65,901	1,64664530754089	86,75000	0,46591	1,39772
66,001	1,64901804924011	86,87500	0,45923	1,37769
66,101	1,65139067173004	87,00000	0,48275	1,44825
66,201	1,65376341342926	87,12500	0,42469	1,27407
66,301	1,65613603591919	87,25001	0,40857	1,22570
66,401	1,65850877761841	87,37500	0,42537	1,27612
66,501	1,66088151931763	87,50000	0,42387	1,27161
66,601	1,66325414180756	87,62500	0,46460	1,39379
66,701	1,66562688350677	87,74999	0,46386	1,39159
66,801	1,6679995059967	87,87500	0,46556	1,39667
66,901	1,67037224769592	88,00000	0,46525	1,39576
67,001	1,67308390140533	88,14285	0,40761	1,22282
67,101	1,67579555511475	88,28571	0,42204	1,26612
67,201	1,67850720882416	88,42857	0,40827	1,22480
67,301	1,68121874332428	88,57143	0,46016	1,38048
67,401	1,68393039703369	88,71429	0,46172	1,38517
67,501	1,6866420507431	88,85715	0,46106	1,38317
67,601	1,68935370445251	89,00000	0,48550	1,45651
67,701	1,69172644615173	89,12500	0,43516	1,30548
67,801	1,69409906864166	89,25001	0,40541	1,21624
67,901	1,69647181034088	89,37500	0,42058	1,26175
68,001	1,69884443283081	89,50000	0,42424	1,27273
68,101	1,70121717453003	89,62500	0,47061	1,41182
68,201	1,70358991622925	89,74999	0,46347	1,39041
68,301	1,70596253871918	89,87500	0,46545	1,39636
68,401	1,7083352804184	90,00000	0,47500	1,42501
68,501	1,71104693412781	90,14285	0,41373	1,24118
68,601	1,71375858783722	90,28571	0,41219	1,23658
68,701	1,71647024154663	90,42857	0,42133	1,26399
68,801	1,71918177604675	90,57143	0,45177	1,35531
68,901	1,72189342975616	90,71429	0,46684	1,40053
69,001	1,72460508346558	90,85715	0,45945	1,37836
69,101	1,72731673717499	91,00000	0,47972	1,43917
69,201	1,72968935966492	91,12500	0,45046	1,35139
69,301	1,73206210136414	91,25001	0,40081	1,20243
69,401	1,73443484306335	91,37500	0,43132	1,29397
69,501	1,73680746555328	91,50000	0,41948	1,25845
69,601	1,73918008804321	91,62500	0,46990	1,40971
69,701	1,74155282974243	91,74999	0,47041	1,41122
69,801	1,74392557144165	91,87500	0,46198	1,38593
69,901	1,74629819393158	92,00000	0,48460	1,45379
70,001	1,74900984764099	92,14285	0,41212	1,23635
70,101	1,7517215013504	92,28571	0,40269	1,20807
70,201	1,75443315505981	92,42857	0,42982	1,28945
70,301	1,75714480876923	92,57143	0,44431	1,33293
70,401	1,75985646247864	92,71429	0,47304	1,41912
70,501	1,76256811618805	92,85715	0,46356	1,39067
70,601	1,76527976989746	93,00000	0,47077	1,41230
70,701	1,76765251159668	93,12500	0,45986	1,37957
70,801	1,77002513408661	93,25001	0,39903	1,19709
70,901	1,77239775657654	93,37500	0,42613	1,27840
71,001	1,77477049827576	93,50000	0,41902	1,25706
71,101	1,77714323997498	93,62500	0,46754	1,40262
71,201	1,7795158624649	93,74999	0,46425	1,39275
71,301	1,78188848495483	93,87500	0,46506	1,39518
71,401	1,78426122665405	94,00000	0,48592	1,45776
71,501	1,78663396835327	94,12500	0,42805	1,28416
71,601	1,7890065908432	94,25000	0,40284	1,20852
71,701	1,79137921333313	94,37500	0,42732	1,28196
71,801	1,79375195503235	94,50001	0,43548	1,30643
71,901	1,79612469673157	94,62500	0,47415	1,42244
72,001	1,7984973192215	94,75000	0,46518	1,39553
72,101	1,80086994171143	94,87500	0,46903	1,40708
72,201	1,80324268341064	95,00000	0,47399	1,42196
72,301	1,80595433712006	95,14287	0,40764	1,22293
72,401	1,80866599082947	95,28572	0,41459	1,24378
72,501	1,81137764453888	95,42857	0,42537	1,27611
72,601	1,81408929824829	95,57143	0,46135	1,38405
72,701	1,8168009519577	95,71428	0,46953	1,40860
72,801	1,81951260566711	95,85715	0,46561	1,39684
72,901	1,82222425937653	96,00000	0,48091	1,44273
73,001	1,82459688186646	96,12500	0,44373	1,33119
73,101	1,82696962356567	96,25000	0,39399	1,18196
73,201	1,82934236526489	96,37500	0,43106	1,29317
73,301	1,83171498775482	96,50001	0,42677	1,28030
73,401	1,83408761024475	96,62500	0,47292	1,41876
73,501	1,83646035194397	96,75000	0,47100	1,41300
73,601	1,83883309364319	96,87500	0,46838	1,40514
73,701	1,84120571613312	97,00000	0,48823	1,46468
73,801	1,84391736984253	97,14287	0,40431	1,21294
73,901	1,84662902355194	97,28572	0,40152	1,20456
74,001	1,84934067726135	97,42857	0,43362	1,30086
74,101	1,85205233097076	97,57143	0,44704	1,34112
74,201	1,85476398468018	97,71428	0,47666	1,42997
74,301	1,85747563838959	97,85715	0,46764	1,40291
74,401	1,860187292099	98,00000	0,47111	1,41334
74,501	1,86256003379822	98,12500	0,45885	1,37655
74,601	1,86493265628815	98,25000	0,39278	1,17833
74,701	1,86730527877808	98,37500	0,42579	1,27738
74,801	1,86967802047729	98,50001	0,42144	1,26431
74,901	1,87205076217651	98,62500	0,47245	1,41735
75,001	1,87442338466644	98,75000	0,46725	1,40176
75,101	1,87679600715637	98,87500	0,46849	1,40546
75,201	1,87916874885559	99,00000	0,48631	1,45893
75,301	1,88154149055481	99,12501	0,42152	1,26455
75,401	1,88391411304474	99,25001	0,39808	1,19425
75,501	1,88628673553467	99,37500	0,42896	1,28688
75,601	1,88865947723389	99,50000	0,43968	1,31905
75,701	1,89103221893311	99,62500	0,47692	1,43077
75,801	1,89340484142303	99,75001	0,46624	1,39874
75,901	1,89577746391296	99,87500	0,47134	1,41403
76,001	1,89815020561218	100,00000	0,47238	1,41715
76,101	1,90086185932159	100,14285	0,39757	1,19271
76,201	1,90357351303101	100,28571	0,41242	1,23726
76,301	1,90628516674042	100,42858	0,42729	1,28188
76,401	1,90899682044983	100,57143	0,46453	1,39360
76,501	1,91170847415924	100,71429	0,47259	1,41777
76,601	1,91442012786865	100,85715	0,46608	1,39825
76,701	1,91713178157806	101,00000	0,47988	1,43965
76,801	1,91950440406799	101,12501	0,43613	1,30840
76,901	1,92187714576721	101,25001	0,39563	1,18690
77,001	1,92424988746643	101,37500	0,43114	1,29342
77,101	1,92662250995636	101,50000	0,42959	1,28878
77,201	1,92899513244629	101,62500	0,47579	1,42738
77,301	1,93136787414551	101,75001	0,46992	1,40976
77,401	1,93374061584473	101,87500	0,47152	1,41457
77,501	1,93611323833466	102,00000	0,48868	1,46604
77,601	1,93882489204407	102,14285	0,39937	1,19812
77,701	1,94153654575348	102,28571	0,40451	1,21354
77,801	1,94424819946289	102,42858	0,43451	1,30354
77,901	1,9469598531723	102,57143	0,44904	1,34712
78,001	1,94967150688171	102,71429	0,47802	1,43404
78,101	1,95238316059113	102,85715	0,46980	1,40940
78,201	1,95509481430054	103,00000	0,47307	1,41920
78,301	1,95746755599976	103,12501	0,45404	1,36211
78,401	1,95984017848969	103,25001	0,38964	1,16892
78,501	1,96221280097961	103,37500	0,42999	1,28997
78,601	1,96458554267883	103,50000	0,42422	1,27267
78,701	1,96695828437805	103,62500	0,47612	1,42835
78,801	1,96933090686798	103,75001	0,47260	1,41779
78,901	1,97170352935791	103,87500	0,46821	1,40462
79,001	1,97407627105713	104,00000	0,48774	1,46321
79,101	1,97644901275635	104,12500	0,41519	1,24557
79,201	1,97882163524628	104,24999	0,40093	1,20280
79,301	1,98119425773621	104,37500	0,43456	1,30368
79,401	1,98356699943542	104,50000	0,44434	1,33302
79,501	1,98593974113464	104,62500	0,47788	1,43365
79,601	1,98831236362457	104,74999	0,46994	1,40981
79,701	1,9906849861145	104,87499	0,47404	1,42213
79,801	1,99305772781372	105,00000	0,47062	1,41187
79,901	1,99576938152313	105,14285	0,39221	1,17662
80,001	1,99848103523254	105,28571	0,41789	1,25368
80,101	2,00119256973267	105,42857	0,42835	1,28506
80,201	2,00390434265137	105,57142	0,46618	1,39853
80,301	2,00661587715149	105,71429	0,47812	1,43437
80,401	2,00932765007019	105,85715	0,46989	1,40968
80,501	2,01203918457031	106,00000	0,48119	1,44358
80,601	2,01441192626953	106,12500	0,43388	1,30165
80,701	2,01678466796875	106,24999	0,39613	1,18840
80,801	2,01915740966797	106,37500	0,43448	1,30343
80,901	2,02153015136719	106,50000	0,43534	1,30602
81,001	2,02390265464783	106,62500	0,47867	1,43601
81,101	2,02627539634705	106,74999	0,47293	1,41878
81,201	2,02864813804626	106,87499	0,47370	1,42109
81,301	2,03102087974548	107,00000	0,49034	1,47102
81,401	2,03373241424561	107,14285	0,39410	1,18229
81,501	2,03644418716431	107,28571	0,40894	1,22681
81,601	2,03915572166443	107,42857	0,43824	1,31473
81,701	2,04186749458313	107,57142	0,45266	1,35797
81,801	2,04457902908325	107,71429	0,48490	1,45471
81,901	2,04729080200195	107,85715	0,46966	1,40897
82,001	2,05000233650208	108,00000	0,47237	1,41712
82,101	2,05237507820129	108,12500	0,45757	1,37271
82,201	2,05474758148193	108,24999	0,39468	1,18405
82,301	2,05712032318115	108,37500	0,43670	1,31009
82,401	2,05949306488037	108,50000	0,43047	1,29142
82,501	2,06186580657959	108,62500	0,48048	1,44143
82,601	2,06423854827881	108,74999	0,47375	1,42124
82,701	2,06661105155945	108,87499	0,47153	1,41460
82,801	2,06898379325867	109,00000	0,48708	1,46124
82,901	2,07135653495789	109,12500	0,41591	1,24772
83,001	2,07372903823853	109,25000	0,40780	1,22339
83,101	2,07610177993774	109,37500	0,44109	1,32328
83,201	2,07847452163696	109,49999	0,45152	1,35458
83,301	2,08084726333618	109,62500	0,48409	1,45227
83,401	2,0832200050354	109,75000	0,46922	1,40765
83,501	2,08559250831604	109,87500	0,47413	1,42240
83,601	2,08796525001526	110,00000	0,47558	1,42675
83,701	2,09067678451538	110,14285	0,39199	1,17596
83,801	2,09338855743408	110,28572	0,42853	1,28560
83,901	2,0961000919342	110,42857	0,43600	1,30800
84,001	2,09881186485291	110,57143	0,47229	1,41686
84,101	2,10152339935303	110,71428	0,48218	1,44654
84,201	2,10423517227173	110,85713	0,46952	1,40857
84,301	2,10694670677185	111,00000	0,47831	1,43494
84,401	2,10931944847107	111,12500	0,43468	1,30405
84,501	2,11169195175171	111,25000	0,40069	1,20207
84,601	2,11406469345093	111,37500	0,43622	1,30866
84,701	2,11643743515015	111,49999	0,44729	1,34188
84,801	2,11881017684937	111,62500	0,48275	1,44826
84,901	2,12118291854858	111,75000	0,47375	1,42125
85,001	2,12355542182922	111,87500	0,47324	1,41973
85,101	2,12592816352844	112,00000	0,48967	1,46900
85,201	2,12863993644714	112,14285	0,39418	1,18253
85,301	2,13135147094727	112,28572	0,41660	1,24980
85,401	2,13406324386597	112,42857	0,43674	1,31023
85,501	2,13677477836609	112,57143	0,45999	1,37996
85,601	2,13948655128479	112,71428	0,48372	1,45117
85,701	2,14219808578491	112,85713	0,47035	1,41104
85,801	2,14490985870361	113,00000	0,47664	1,42992
85,901	2,14728260040283	113,12500	0,45686	1,37058
86,001	2,14965534210205	113,25000	0,39887	1,19661
86,101	2,15202784538269	113,37500	0,43908	1,31724
86,201	2,15440058708191	113,49999	0,43263	1,29790
86,301	2,15677332878113	113,62500	0,48318	1,44953
86,401	2,15914583206177	113,75000	0,47610	1,42831
86,501	2,16151857376099	113,87500	0,47410	1,42230
86,601	2,16389131546021	114,00000	0,48792	1,46376
86,701	2,16626405715942	114,12500	0,41561	1,24682
86,801	2,16863679885864	114,25001	0,41462	1,24386
86,901	2,17100930213928	114,37500	0,43739	1,31217
87,001	2,1733820438385	114,50000	0,45197	1,35591
87,101	2,17575478553772	114,62500	0,48716	1,46149
87,201	2,17812728881836	114,74999	0,47243	1,41728
87,301	2,18050003051758	114,87500	0,47453	1,42359
87,401	2,1828727722168	115,00000	0,47606	1,42819
87,501	2,18558430671692	115,14285	0,39563	1,18689
87,601	2,18829607963562	115,28571	0,43309	1,29927
87,701	2,19100761413574	115,42857	0,43578	1,30734
87,801	2,19371938705444	115,57143	0,47527	1,42580
87,901	2,19643092155457	115,71429	0,48363	1,45088
88,001	2,19914269447327	115,85715	0,47232	1,41697
88,101	2,20185422897339	116,00000	0,48004	1,44013
88,201	2,20422697067261	116,12500	0,43625	1,30874
88,301	2,20659971237183	116,25001	0,40944	1,22831
88,401	2,20897221565247	116,37500	0,43460	1,30379
88,501	2,21134495735168	116,50000	0,44846	1,34538
88,601	2,2137176990509	116,62500	0,48300	1,44900
88,701	2,21609020233154	116,74999	0,47725	1,43174
88,801	2,21846294403076	116,87500	0,47727	1,43181
88,901	2,22083568572998	117,00000	0,49020	1,47060
89,001	2,22354745864868	117,14285	0,40139	1,20417
89,101	2,2262589931488	117,28571	0,42856	1,28568
89,201	2,2289707660675	117,42857	0,44018	1,32053
89,301	2,23168230056763	117,57143	0,46325	1,38975
89,401	2,23439407348633	117,71429	0,48676	1,46027
89,501	2,23710560798645	117,85715	0,47041	1,41124
89,601	2,23981738090515	118,00000	0,47829	1,43487
89,701	2,24219012260437	118,12500	0,45640	1,36921
89,801	2,24456262588501	118,25001	0,40467	1,21400
89,901	2,24693536758423	118,37500	0,44315	1,32945
90,001	2,24930810928345	118,50000	0,43570	1,30709
90,101	2,25168085098267	118,62500	0,48777	1,46332
90,201	2,25405359268188	118,74999	0,47718	1,43154
90,301	2,25642609596252	118,87500	0,47359	1,42077
90,401	2,25879883766174	119,00000	0,48799	1,46396
90,501	2,26117157936096	119,12500	0,41697	1,25091
90,601	2,2635440826416	119,25000	0,42070	1,26209
90,701	2,26591682434082	119,37500	0,43991	1,31974
90,801	2,26828956604004	119,50001	0,46093	1,38278
90,901	2,27066230773926	119,62500	0,48545	1,45634
91,001	2,27303504943848	119,75000	0,47406	1,42217
91,101	2,27540755271912	119,87500	0,47535	1,42604
91,201	2,27778029441833	120,00000	0,47396	1,42188
